,text,location,raw_prediction,WER,prediction
458,"At 2:40 PM EDT, 1 WSW Cedar Point [Carteret Co, NC] EMERGENCY MNGR reports STORM SURGE. 300 CEDAR POINT BLVD IS UNDER WATER DUE TO SURGE FROM THE WHITE OAK RIVER.",1 WSW Cedar Point 300 CEDAR POINT BLVD Carteret Co NC,W ##S ##W Cedar Point NC 300 CE ##DA ##R P ##O ##IN ##T B ##L ##VD,0.8181818181818182,300 CEDAR POINT CEDAR POINT BLVD NC WSW Cedar Point
459,"At 10:12 AM EDT, 1 NE Burgaw [Pender Co, NC] SOCIAL MEDIA reports HURRICANE. SCOTCHMAN STORE IN BURGAW SUSTAINED MAJOR DAMAGE - GAS PUMP STATIONS KNOCKED DOWN.",Burgaw,B ##urg ##aw B ##UR ##GA ##W,1.0,BURGAW Burgaw
460,"Aside from doing Client work, my week has been filled with collecting donations for the MEMO - Medfield Employers and Merchants Organization Scholarship Raffle and Auction. Proud member",Merchants Organization Scholarship,,1.0, 
461,"Tornado Warning continues for Rocky Mount NC, Battleboro NC until 1:15 PM EDT",Battleboro Rocky Mount,Rocky Mount NC Battle ##boro NC,0.6666666666666666,Battleboro NC Rocky Mount NC
462,#Repost @fayettevillepd with get_repost ・・・ **URGENT** FayPD has Imposed a CURFEW for the City of Fayetteville starting tonight(September 14) from sunset to sunrise. This curfew is in,Fayetteville,Faye ##tte ##ville,1.0,Fayetteville fayetteville
463,"Tornado Warning including Maysville NC, Dover NC, Pollocksville NC until 2:30 PM EDT",Dover Maysville Pollocksville,May ##sville NC Dover NC Poll ##ocks ##ville NC,1.3333333333333333,Dover NC Maysville NC Pollocksville NC nc
464,"At 2:20 PM EDT, Goldsboro [Wayne Co, NC] DEPT OF HIGHWAYS reports FLASH FLOOD. NUMEROUS ADDITIONAL ROAD CLOSURES HAVE OCCURRED ACROSS WAYNE COUNTY AND THE CITY OF GOLDSBORO. NO WATER RESCUES HAVE OCCURRED AT THIS TIME.",GOLDSBORO NC,Gold ##sboro ##IT GO ##LD ##SB ##OR ##O,0.5,GOLDSBORO Goldsboro
465,"At 11:23 AM EDT, 1 NNE Wilmington [New Hanover Co, NC] MEDIA reports HURRICANE. *** 2 FATAL, 1 INJ *** TREE FELL ON A HOME ON MERCER AVE KILLING A MOTHER AND AN INFANT. THE FATHER WAS INJURED AND TAKEN TO THE HOSPITAL. CONDITION UNKNOWN.",NC New Hanover Co Wilmington,Wilmington New Hanover Co NC,0.2,CO NC New Hanover Co Wilmington
466,"WOW - The @KatiePechon to the rescue - so inspiring to see heroes from around the country drive in their boats to save flood victims here in #wilmingtonnc #hurricaneflorence @ Wilmington,",Wilmington,Wilmington,1.0,Wilmington wilmington
467,"As University of Tennessee College of Veterinary Medicine @UTCVM prepares for #Florence, they’ve compiled a list of farms and transporters taking in evacuated horses and livestock. To fill out the Emergency Transport and Lodging List form,  #DisasterAnimals",Tennessee,,1.0, 
468,Some staggering rainfall totals coming in from North Carolina. Newport/Morehead City already approaching 20 inches with widespread flooding being reported. #NCwx #Florence #Hurricane #Flooding @News10NBC,Florence Morehead City Newport North Carolina,North Carolina Newport More ##head City,0.1666666666666666,Morehead City Newport North Carolina
469,#Florence has been downgraded to a tropical storm. Dont let that lull you into a sense of security; catastrophic flooding will still be occuring in many areas thru the weekend. Posted 5:00pm 9/14/18.,Florence,,1.0, 
470,First Deaths Reported From Hurricane Florence After Tree Falls On NC Family’s Home  #hurricaneflorence,NC,NC,1.0,NC nc
471,"#Florence is now producing tropical storm force winds at 70 mph. Life threatening storm surge is expected to continue into tonight, bringing catastrophic flooding to portions of North and South Carolina. The next complete #NHC advisory will be posted at 11:00p ET.",Florence South Carolina,South Carolina,0.3333333333333333,South Carolina
472,"RT @RSBNetwork: LIVE UPDATE: HURRICANE FLORENCE MAKES LANDFALL, FLOODS CAROLINAS 9/14/18",CAROLINAS,CA ##L,1.0, 
473,"At 5:15 PM EDT, 5 S Pine Level [Johnston Co, NC] EMERGENCY MNGR reports TROPICAL STORM. STEVENS CHAPEL ROAD WASHED OUT NEAR PRINCETON.",Johnston NC,CH,1.0,CH
474,"At 6:49 PM EDT, 2 SSW Wake Forest [Wake Co, NC] LAW ENFORCEMENT reports FLASH FLOOD. LAW ENFORCEMENT CLOSED A PORTION OF US-1A/ SOUTH MAIN STREET DUE TO ONGOING FLOODING.",NC,,1.0, 
475,"Flash Flood Warning including Socastee SC, Conway SC, North Myrtle Beach SC until 2:30 AM EDT",Conway North Myrtle Beach SC,SC Conway SC North Myrtle Beach SC,0.8,Conway SC Myrtle Beach SC North Myrtle Beach SC
476,Fire (grass/rubbish) [North York] Hounslow Avenue b/w Wynn Road / Stafford Park Trail Dispatched: 14/09/18 @ 22:04 EDT [Stn: 112] Rescue-112 General Area:,North York Stafford Park w Wynn Road,North York ] Ho ##uns ##low Avenue b / w W ##ynn Road / Stafford Park,2.4285714285714284,/ / Stafford Park Hounslow Avenue b North York Road / Stafford Wynn Road / ] ] Hounslow Avenue b w Wynn Road
477,"At 9:30 PM EDT, 5 S Pine Level [Johnston Co, NC] EMERGENCY MNGR reports FLASH FLOOD. WATER ACROSS THE 4000 BLOCK OF STEVENS CHAPEL RD.",4000 BLOCK OF STEVENS CHAPEL RD,NC,1.0,NC
478,"At 1:39 PM EDT, 2 SSE Saluda [Saluda Co, SC] CO-OP OBSERVER reports TROPICAL STORM. COOP OBSERVER/FIRE CHIEF REPORTED A TREE DOWN ON A POWER LINE, SPARKING A MINOR FIRE ON MINE CREEK ROAD. OTHER LOCATIONS WITH TREES AND/OR POWER LINES DOWN WERE ALAMO",CREEK ROAD SC Saluda,Sal Sal ##uda SC CR ##EE ##K R,0.75,CREEK R R SC Saluda r
479,Fighting Stigma : Mother and child among several killed by storm Florence – Ireland,Ireland,Florence Ireland,1.0,Florence Ireland
480,Alarm (highrise Residential Downtown) [Toronto] Richmond Street b/w Lane West Bay South Richmond / Sheppard Street Dispatched: 15/09/18 @ 15:15 EDT [Stn: 332] DistChief-31 Pumper-314 Rescue-325 Squad-331 Tower-333 General Area:,Richmond Richmond Street Sheppard Street Toronto,Toronto Richmond Street w Lane West Bay South Richmond She ##ppard Street,2.0,Bay South Richmond Lane West Bay Richmond Street Sheppard Street Toronto West Bay South w w Lane West
481,"At 3:50 PM EDT, Supply [Brunswick Co, NC] DEPT OF HIGHWAYS reports FLASH FLOOD. NC-211 IS CLOSED IN BOTH DIRECTIONS NEAR STONE CHIMNEY ROAD IN BRUNSWICK COUNTY NEAR SUNSET BEACH, NC DUE TO FLOODING.",BRUNSWICK COUNTY,Brunswick BR ##S ##WI ##K CO ##UN ##TY NE ##AR ##T,0.5,BRUNSWICK Brunswick COUNTY
482,"At 4:25 PM EDT, 1 NNW Rockfish [Hoke Co, NC] EMERGENCY MNGR reports FLASH FLOOD. ROCKFISH ROAD IS CLOSED DUE TO FLOODING BETWEEN OVERLAKE ROAD AND PECAN TRACE.",1 NNW Rockfish NC OVERLAKE ROAD PECAN TRACE ROCKFISH ROAD,N ##N ##W Rock ##fish R ##OC ##K ##FI ##S ##H R ##OA ##D O ##VE ##RL ##A ##KE R ##OA ##D P ##EC ##AN T ##RA,0.3,NNW Rockfish OVERLAKE ROAD PECAN TRA ROCKFISH ROAD
483,"At 9:00 AM EDT, 1 SSW Conway [Horry Co, SC] MEDIA reports HURRICANE. TREE FELL DOWN ON HOUSE CAUSING ROOF DAMAGE ON NEW RD IN CONWAY.",CONWAY,Conway CO ##N ##WA ##Y,1.0,CONWAY Conway
484,Volunteering as Shelter Nurse with the Capital Area Medical Reserve Corp! How very little can be done under the spirit of fear” - Florence Nightingale #nursing,Florence,,1.0, 
485,".@SamaritansPurse disaster relief units & equipment rolling out for Wilmington & New Bern, NC early this morning. #Florence",Florence NC New Bern Wilmington,Wilmington New Bern NC,0.4,NC New Bern Wilmington nc
486,"RT @WFMY: Michael Jordan, Charlotte Hornets Launch Hurricane Florence Relief Efforts",Florence,Charlotte,1.0,Charlotte
487,"If you ever evacuate because of a hurricane or other disaster, take your pet with you. Unfortunately, not all evacuation shelters accept pets. Make a plan and practice it with them. This will make it easier if you ever have to make a run for it together. #NatlPrep #Florence",Florence,,1.0, 
488,"Yesterday, 23 dogs from Dillon, SC were brought to Best Friends Network Partner, Gwinnett County Animal Shelter, where they are now safe and available for adoption. Please visit our website if youd like to help the animals affected by Hurricane Florence: .",Gwinnett County,Dillon SC G ##win ##nett County,1.0,Dillon Gwinnett County SC
489,"Florence: At least five dead, nearly 1 million without power as storm swamps Carolinas",Carolinas,Carolina,1.0,Carolina
490,"weatherchannel: NEW: #Tornado watch issued for southeastern North Carolina, including Wilmington, until 11 p.m. EDT. #Florence",Florence North Carolina Wilmington,North Carolina Wilmington,0.25,North Carolina Wilmington
491,RT @Independent: Death toll rises as Hurricane Florence bears down on East Coast - follow live updates here,East Coast,,1.0, 
492,"Shelter at East Mecklenburg HS is at FULL CAPACITY. 4 other shelters are open in Mecklenburg County: Ardrey Kell HS, along with North, South, + West Meck HS #Florence @FOX46News",East Mecklenburg Mecklenburg,Mecklenburg H Mecklenburg County,1.3333333333333333,H Mecklenburg County Mecklenburg H h
493,"Throughout the week, we’ve worked hard to deploy people and resources to support all of the state and local officials affected by #Florence. As this effort continues, here’s a snapshot of how we and our federal partners have been providing that support:",Florence,,1.0, 
494,"JUST NOW: Marines with Combat Logistics Battalion 8 helped evacuate civilians to a new shelter following Hurricane Florence in Swansboro, N.C. (U.S. Marine Corps photos by Lance Cpl. Leticia Salaiz) #TropicalStormFlorence",N.C. Swansboro U.S.,Swan ##sboro N . C U S,1.6666666666666667,. C N Swansboro U.S. c n
495,"I evacuated to safety in preparation for Hurricane Florence & cannot get back to N.C. yet. Roads to home are impassable. My husband stayed at the house & reports a lot of water damage, but by God’s grace he & the animals are okay. Pray for N.C.",N.C.,N . C . N . C,3.0,. N.C. c n
496,"PSA-To all in Raleigh/Durham. WMSCOG will be going to Sanford, NC tomorrow to help with disaster relief. If you would like to contribute any bottled water, canned goods, trash bags, etc. Drop off Location  #GodtheMother #HurricaneFlorence #SanfordNC #WMSCOG",Durham,Raleigh Durham NC,3.0,Durham NC Raleigh nc
497,Now Tropical Depression #Florence will make the move northward today and begin to accelerate towards the Mid Atlantic and Northeast to start the work week. The catastrophic flooding continues in NC today and the heavy rain threat spreads to the Appalachians & Blue Ridge Monday.,Appalachians Blue Ridge Monday NC,NC Blue Ridge Monday,0.4,Blue Ridge Monday NC nc
498,"Duke Energy: Rains from Hurricane Florence caused a slope to fail at one of Sutton Power Plants coal ash landfills, causing about 2,000 yards to be displaced. Unclear how much stormwater may have come into contact with the coal ash and reached Sutton Lake.",Sutton Lake Sutton Power Plants,Sutton Power Plants Sutton,0.2,Sutton Sutton Power Plants
499,"Without the government, who would stop volunteers from rescuing people in need?  #HurricaneFlorence #Florence #NewBern #CajunNavy",Florence,,1.0, 
500,"first responders today rescuing multiple victims from flooding caused by Florence in Onslow County, North Carolina. #new #coastguard #rescue #hurricane #florence #storm #firstresponders #rain #flood #northcarolina #jacksonville",Florence North Carolina Onslow County jacksonville northcarolina,On ##slow County North Carolina north ##car ##olin ##a jack ##son ##ville,0.1428571428571428,North Carolina Onslow County jacksonville northcarolina
501,"11 hours away from a mandatory #evacuation order going into effect in Cumberland Co., Wade, & Fayetteville for residents who live one mile from the banks of the Cape Fear River or the Little River. Ill breakdown how to determine if you fall in that group at 4 @WRAL #Florence",Cumberland Co. Fayetteville,Cumberland Co Wade Faye ##tte ##ville Cape Fear River,2.0,Cape Fear River Cumberland Co Fayetteville River Wade
502,"Our #PowerForward team has pre-deployed to the Carolinas to help those affected by Hurricane Florence. We’ll be distributing free batteries, charging mobile devices & complimentary wifi once conditions allow. We’ll update TW & our FB page with deployment announcements.",Florence,Carolina ##s,1.0,Carolinas
503,A Tennessee trucker with a school bus rescued pets from animal shelters in South Carolina in the path of Hurricane Florence last week.  #Florence,Florence South Carolina Tennessee,Tennessee South Carolina,0.25,South Carolina Tennessee
504,"Team #NWS at the Morehead City, NC office during #Florence. Were missing 2 in this picture, one of which has extensive damage to his home with water coming in through the roof. Know that we are safe and no matter what, ready to continue serving you. #ncwx",Morehead City NC,More ##head City NC,0.3333333333333333,Morehead City NC nc
505,"Life-threatening, catastrophic flash floods and prolonged significant river flooding are likely over portions of the Carolinas through early next week. Landslides are possible in the higher terrain of the Southern & Central Appalachians across Western NC & SW VA. #Florence",Carolinas Florence NC VA,Carolina ##s NC VA,0.5,Carolinas NC VA nc
506,Tornado watch for the next 10 hours in New Hanover Co. #florence #Wilmington #ncwx,New Hanover Wilmington,New Hanover Co Wilmington,0.3333333333333333,New Hanover Co Wilmington
507,435 am Inland flooding from Hurricane Florence has resulted in an incredible amount of road closures across eastern and central NC. Its remarkable that large portions of interstate 95 and many other roads are closed. #ncwx,NC,NC,1.0,NC nc
