,text,location,raw_prediction,WER,prediction
489,"At 1:00 PM EDT, 6 NE Blowing Rock [Watauga Co, NC] BROADCAST MEDIA reports NON-TSTM WND DMG. WATAUGA ROADS TWITTER ACCOUNT REPORTED A TREE WAS DOWNED NEAR THE INTERSECTION OF DEERFIELD ROAD AND BAMBOO ROAD IN BOONE. ROADS WERE TEMPORARILY CLOSED BUT T",BOONE NC THE INTERSECTION OF DEERFIELD ROAD AND BAMBOO ROAD WATAUGA Watauga Co,B ##low ##ing Rock W ##ata ##uga Co NC ##U ##ER ##FI ##D R ##OA ##D BA ##MB ##O ##O,0.8461538461538461,BAMBOO Blowing Co NCUERFID ROAD Rock Watauga
490,"Swift water teams evacuating residents in Leland, NC @weatherchannel pattern @amhq #hurricaneflorence @ Leland, North Carolina",Leland North Carolina,Le ##land NC Le ##land North Carolina,1.0,Carolina Leland NC North
491,This was as far in Rivermist as I could get my drone before the wind started burning out the motor. There’s lots of street flooding but thankfully the homes appear dry #hurricaneflorence,Rivermist,River,1.0,River
492,"At 8:42 AM EDT, Southport [Brunswick Co, NC] DEPT OF HIGHWAYS reports FLASH FLOOD. NC-211 NEAR W 9TH ST IMPASSABLE DUE TO FLOODING",NC,South ##port Brunswick NC,2.0,Brunswick NC Southport
493,"At 12:20 AM EDT, 1 SE Chapel Hill [Orange Co, NC] EMERGENCY MNGR reports FLASH FLOOD. CAMELOT VILLAGE NEAR BOLIN CREEK IS BEING EVACUATED DUE TO FLASH FLOODING.",CAMELOT VILLAGE NEAR BOLIN CREEK NC Orange Co,Chapel Hill Orange Co NC CA ##ME ##L ##OT VI ##LL ##AG ##E NE ##AR B ##OL ##IN CR ##EE ##K,0.875,BOLIN.C.REEK CAMELOT Chapel Co Hill NC NEAR Orange VILLAGE
494,"Please help one of my close friends she lost everything, as well as her family due to hurricane Florence. Personal belongings, vehicle, and home. Also please share, anything could help. Ὁ3",Florence,,1.0, 
495,I-95 at South Carolina Border Closed Due to Flooding,South Carolina,South Carolina,1.0,Carolina South
496,Dear Carolinas—Harvey came through Friday. Flooding all weekend—areas that never had. Monday the entire SE TX area was flooded. Over a year later we are still not recovered. Heads up. Pay attention. Leave if you can. ❤️#HurricaneFlorence,Dear Carolinas TX,Dear Carolina ##s TX,0.6666666666666666,Carolinas Dear TX
497,"(43 #Florence official death toll on Sunday night was 18 (6 in SC, 12 in NC). Most were from driving through floodwaters or driving too fast for the conditions. Two from carbon monoxide poisoning after using a generator inside.",NC,SC NC,1.0,NC SC
498,"⏰ $BNews:Hurricane Florence about to make landfall in North Carolina, says NHC: • 90 mph max winds • 150 waiting to be rescued in New Bern, NC • 321,692 customers without power, officials say • life-threatening storm surges continue",North Carolina,North Carolina New Bern NC,2.5,Carolina NC New Bern North
499,At least 15 people have been killed in North Carolina and South Carolina in the United States as a result of Hurricane Florence which is downgraded to a tropical storm.,North Carolina South Carolina United States,North Carolina South Carolina United States,0.6666666666666666,Carolina North South States United
500,RT @WFMY: Winston-Salem apartments evacuated as flood waters creep in,Winston-Salem,Winston - Salem,2.0,Salem Winston
501,"Family’s tweet for help leads to rescue during Hurricane Florence Thanks to a tweet that went viral, three generations of a North Carolina family have been rescued from hurricane waters. Breeanna Perry told KDVR she was watching TV on Thursday night in her New Bern home, whe",North Carolina,North Carolina,1.0,Carolina North
502,"While the United States dealt with #Florence, the Hong Kong had severe flooding from #Mangkhut -- causing this car to float!",Hong Kong United States,United States Hong Kong,0.5,Hong Kong States United
503,"Dear Nigerians living in States that border the River Niger & Delta..a great flood is coming Your President is commensurating with the US on Hurricane Florence, he has not said a word on floods in Kogi This is not a drill, these floods have killed a lot of people in Nigeria.",Delta Niger Nigeria US,Niger US Nigeria,0.25,Niger Nigeria US
504,"Our public information phone system (PIPS) has taken 10,607 calls to date. We are still here 24/7 to help. Give us a call at 1-866-246-0133. #Florence #scnews #scwx὏1☎️ὍE",Florence,,1.0, 
505,"Hello African media. Not Florence Hurricane in the US. Worst floods in decades in Lokoja, Kogi State, Nigeria has already killed 21 and left countless homes destroyed. Have you heard of it at all?",African Lokoja Nigeria,US Lok ##oja Ko ##gi Nigeria,0.6666666666666666,Kogi Lokoja Nigeria US
506,"During a #hurricane evacuation, keeping track of your prescription medications may be the last thing on your mind. Here are some tips to help find access to prescription drugs during a natural disaster:  #Florence",Florence,,1.0, 
507,"WTVD-TV Donations needed for animals displaced by Hurricane Florence WTVD-TV  Triangle residents steadily arrived at the Holshouser Building located at the N.C. State Fairgrounds to donate items for pets. Those items included large crates, paper towe",Holshouser Building Hurricane Florence N.C.,N . C .,0.8,N.C.
508,"Good morning on this Monday. More rain, more flooding, more headaches. Well be back on the air at 4AM for more live team coverage of The Storm That Wont Leave. Much to tell you from overnight. #ABC11 #Florence.",Florence,,1.0, 
509,"RT WeatherNation: Unfortunately, these conditions will likely get worse, even as the rain starts to move away on Monday. #Florence  #vawx",Florence,,1.0, 
510,River Flooding to Continue for Days in the North Carolina From Florence From The Weather Channel iPhone App,Florence North Carolina,North Carolina,0.6666666666666666,Carolina North
511,"TwitterMoments: According to the @NWSKeyWest, tropical depression #Florence continues to bring heavy rains and catastrophic flooding to North and South Carolina.",South Carolina,South Carolina,1.0,Carolina South
512,"#CommissionedCorps officers working at a medical shelter in High Point, North Carolina. The joint work between the state of North Carolina, NC Health & Human Services, Wake Forest Baptist Hospital, & @HHSGov were able to help residents before #HurricaneFlorence arrived. #BeSafe",NC North Carolina,High Point North Carolina North Carolina NC,1.0,Carolina High NC North Point
513,"RT @PorterMediaNews: Video: Major flooding in Wilmington, North Carolina as a result of Hurricane Florence",North Carolina Wilmington,Wilmington North Carolina,0.6666666666666666,Carolina North Wilmington
514,"Hurricane Florence: As floodwaters rise, death toll reaches 14 in North Carolina -",North Carolina,North Carolina,1.0,Carolina North
515,"Almost half of all flash #flood fatalities occur in vehicles. A mere 2 feet of water is all it takes to move a car, truck or SUV. Water can also erode the road bed, creating unsafe driving conditions. TURN AROUND, DON’T DROWN! #floodsafety #Florence #scwx",Florence,,1.0, 
516,The National FOP Disaster Relief Fund is in need of donations to assist the members of the North Carolina and South Carolina State Lodges who have and will experience home damage and displacement due to Hurricane Florence. #fopstrong,North Carolina South Carolina,North Carolina South Carolina,0.75,Carolina North South
517,RT @AlyssaHymanMMJ: This is I40 W in Wilmington. Engineers are on their way out to assess. Stay off the roads folks @Pattern #Florence http,Florence Wilmington,Wilmington,0.5,Wilmington
518,Latest on #Florence: -17 people dead -major” flood stage expected -33+ inches of rain in some spots -Wilmington virtually cut off LIVE updates on @wsbtv and here: .,-Wilmington,Wilmington,1.0,Wilmington
519,"NEWS AROUND THE STATE for Monday Sept. 17: WILMINGTON, N.C. (AP) — The death toll from Hurricane Florence and its remnants has risen to 17 as officials say a 3-month-old died in North Carolina when a tree",N.C. North Carolina WILMINGTON,W ##IL ##MI ##NG ##TO ##N N . C . North Carolina,0.5,Carolina N.C. North WILMINGTON
520,"970 WFLA News: Florence, downgraded from a hurricane after making landfall last week, has made a slow march over the Carolinas bringing heavy rains and catastrophic flooding. Eleven deaths were reported in North Carolina and six in South Carolina.",Carolinas North Carolina South Carolina,Carolina ##s North Carolina South Carolina,0.6,Carolina Carolinas North South
521,"This morning, #Florences death toll in North Carolina is now up to 17, including two babies. On @WAVY_News starting at 4:30, well have more on the destruction, plus how you can help out.",North Carolina,North Carolina,1.0,Carolina North
522,.@RedCrossSC is at @wis10 studios hosting a disaster relief phone bank for those impacted by #Florence. Red Cross is currently serving 20K people in shelters in NC & SC. If you can help please call (803) 758-1020. Thank you!!,Florence NC SC,NC SC,0.3333333333333333,NC SC
523,.@FOXNashville We’re told a group of 5 volunteers from Middle Tennessee will be heading to North Carolina this morning. They join people from other states also volunteering for this disaster response group. @hopeforce #Florence,Florence North Carolina Tennessee,Tennessee North Carolina,0.5,Carolina North Tennessee
524,RT fema: rain of #Florence the next few days floods in many parts of South Carolina will cause. Expect flash floods at any time,South Carolina,South Carolina,1.0,Carolina South
525,I’m taking you to Southeastern North Carolina with a live report at 6:00 . We’re seeing far worse conditions than anything Matthew brought that way. Some places still recovering from that mess and now dealing with unprecedented #Florence flooding this morning @wsbtv,Florence North Carolina,North Carolina,0.6666666666666666,Carolina North
526,According to @FeliciaBoltonTV one person has died at the shelter set up Hoggard High School in Wilmington. #HurricaneFlorence,Hoggard High School Wilmington,Ho ##gg ##ard High School Wilmington,0.5,High Hoggard School Wilmington
527,Donations for animals displaced by Hurricane Florence are being accepted at the North Carolina State Fair Grounds located at 1025 Blue Ridge Boulevard in  a Facebook,1025 Blue Ridge Boulevard North Carolina,North Carolina 102 ##5 Blue Ridge Boulevard,0.5,1025 Blue Boulevard Carolina North Ridge
528,"The death toll from #Florence is at least 17, as the Carolinas deal with the threat of flooding getting even worse.",Carolinas Florence,Carolina ##s,0.5,Carolinas
529,"PRESS CONFERENCE Tomorrow, 9:30 a.m. City Hall, 300 Pollock St – an update on #Florence response & recovery. Mayor Dana Outlaw, Alderman Sabrina Bengel, City Manager Mark Stephens & city staff present info on where to get relief supplies, how to donate & partnerships to rebuild.","City Hall, 300 Pollock St",Hall 300 Poll ##ock St –,0.6,300 Hall Pollock St
530,"Historic flooding across the Carolinas, death toll rises to 17 and Florence is still moving across the Eastern US dumping rain. #HurricaneFlorence #BreakingNews #BREAKING #Weather #hurricane",Carolinas Florence US,Carolina ##s US,0.3333333333333333,Carolinas US
531,"Tornado Warning including Crewe VA, Burkeville VA, Nottoway Court House VA until 10:30 AM EDT",Burkeville Crewe VA Nottoway Court House VA,Crewe VA Burke ##ville VA Not ##to ##way Court House VA,0.5714285714285714,Burkeville Court Crewe House Nottoway VA
532,Florence flooding: Drone footage shows hurricane damage in Wilmington area,Florence Wilmington,Wilmington,0.5,Wilmington
533,"At 10:38 AM EDT, 3 ENE Rogers Corner [Mecklenburg Co, VA] 911 CALL CENTER reports TORNADO. DAMAGE TO A RESIDENCE AND NUMEROUS TREES DOWN. LAW ENFORCEMENT REPORTED SEEING A TORNADO.",Mecklenburg Co VA,Mecklenburg Co VA,0.6666666666666666,Co Mecklenburg VA
534,RT @tictoc: WATCH: Drone footage shows flooding and damage to inland North Carolina from Hurricane Florence,North Carolina,North Carolina,1.0,Carolina North
535,"At 11:24 AM EDT, Etlan [Madison Co, VA] DEPT OF HIGHWAYS reports FLOOD. MULTIPLE ROADS FLOODED AND CLOSED IN THE ETLAN AREA.",ETLAN Etlan,E ##tl ##an Madison VA ET ##LA ##N,1.0,ETLAN Etlan Madison VA
536,"At 1:11 PM EDT, Churchville [Augusta Co, VA] DEPT OF HIGHWAYS reports FLOOD. NUMEROUS ROADS REPORTED CLOSED IN THE CHURCHVILLE AREA, AS WELL AS MORE THROUGHOUT AUGUSTA COUNTY.",AUGUSTA COUNTY Augusta Co CHURCHVILLE Churchville VA,Church ##ville Augusta Co VA CH ##UR ##CH ##VI ##LL ##E AU ##G ##US ##TA CO ##UN,0.5714285714285714,AUGUSTA Augusta CHURCHVILLE COUN Churchville Co VA
537,"Flash Flood Warning continues for South Boston VA, Yanceyville NC, Halifax VA until 5:00 PM EDT",Boston Halifax NC VA Yanceyville,South Boston VA Yan ##cey ##ville NC Halifax VA,0.2,Boston Halifax NC South VA Yanceyville
538,"FLOOD WATCH REMAINS IN EFFECT THROUGH TUESDAY MORNING The Flood Watch continues for * Portions of western Maryland, Pennsylvania, and northern West Virginia, including the following areas, in western Maryland, Garrett. In Pennsylvania, Fayette,",Fayette Maryland Pennsylvania West Virginia,Maryland Pennsylvania West Virginia Maryland Pennsylvania Faye ##tte,0.4,Fayette Maryland Pennsylvania Virginia West
539,"We’re responding! Distribution of relief supplies continues Tuesday & Wednesday. #hurricane #florence #fayettevillenc #firstchurch #fcfnc #relief @ Cumberland, North Carolina",Cumberland North Carolina fayettevillenc,f ##ay ##ette ##ville Cumberland North Carolina,0.75,Carolina Cumberland North fayetteville
540,I am auctioning off my gear and telephone from @ALL_IN_2018. The proceeds will all go to the North Carolina Disaster Relief Fund to help those victims of Hurricane Florence in NC.,NC North Carolina,North Carolina NC,0.6666666666666666,Carolina NC North
541,"RT @iskandrah: More than 4,300 homes damaged or destroyed by #HurricaneFlorence in New Bern, North Carolina",New Bern North Carolina,New Bern North Carolina,0.5,Carolina New Bern North
542,RT @marcusdipaola: Flooding in downtown Wilmington NC as things start to ramp up again as Hurricane Florences eye blows past.,Wilmington,Wilmington NC,1.0,NC Wilmington
543,"Rising rivers spur more rescues, #HurricaneFlorence death toll increases to 32: Daytona Beach News-Journal  | More w/ Eco-Search:",Daytona Beach,Daytona Beach,1.0,Beach Daytona
544,"At 2:25 AM EDT, White OAK [Montgomery Co, MD] BROADCAST MEDIA reports FLOOD. ALL LANES OF MD-650 NEW HAMPSHIRE AVENUE BLOCKED BY HIGH WATER AT US-29 COLESVILLE ROAD.",MD-650 NEW HAMPSHIRE AVENUE Montgomery Co US-29 COLESVILLE ROAD,Montgomery Co MD NE ##W H ##AM ##PS ##H ##IR ##E A ##VE ##NU ##E 29 CO ##LE ##SV ##IL ##LE R ##OA ##D,0.8888888888888888,29 AVENUE COLESVILLE Co MD Montgomery NEW HAMPSHIRE ROAD
545,"Click here to support Hurricane Florence Relief Jax,NC organized by Lia Leigh",Florence NC,,1.0, 
